tmdb_id,tagline,overview,spoken_languages,full_cast
742146,A good man doesn't have to be trained... it's in his genes!,Cab driver Daniel Holt encounters 8 other guys in 6 otherwise unrelated scenes.,[],"[{'id': 1123170, 'name': 'Daniel Holt', 'character': 'Michael', 'popularity': 0.0, 'order': 0}, {'id': 2574585, 'name': 'Richard West', 'character': 'Rokko', 'popularity': 0.0, 'order': 1}, {'id': 2775534, 'name': 'Leatherman', 'character': 'Self', 'popularity': 0.0, 'order': 2}, {'id': 1132622, 'name': 'Tom Law', 'character': 'Tom', 'popularity': 0.0, 'order': 3}, {'id': 2775519, 'name': 'George Heat', 'character': 'Alex', 'popularity': 0.0, 'order': 4}, {'id': 2775522, 'name': 'John Ending', 'character': 'Bill', 'popularity': 0.0, 'order': 5}, {'id': 2775524, 'name': 'Rick Rodd', 'character': 'Emory', 'popularity': 0.0, 'order': 6}]"
838314,"In the spirit of love, among brothers.","Football tight end Mark schemes into Sean's tight end, among other seduction-themed vignettes.",['en'],"[{'id': 1990154, 'name': 'J.W. King', 'character': '', 'popularity': 0.0, 'order': 0}, {'id': 107049, 'name': 'R.J. Reynolds', 'character': '', 'popularity': 0.0, 'order': 1}, {'id': 1123178, 'name': 'Michael Ram', 'character': '', 'popularity': 0.0, 'order': 2}, {'id': 2102166, 'name': 'Duff Paxton', 'character': '', 'popularity': 0.0, 'order': 3}, {'id': 2114613, 'name': 'Kurt Williams', 'character': '', 'popularity': 0.0, 'order': 4}, {'id': 2112573, 'name': 'Eric Clement', 'character': '', 'popularity': 0.0, 'order': 5}, {'id': 2101162, 'name': 'Jim Battaglia', 'character': '', 'popularity': 0.0, 'order': 6}, {'id': 2115088, 'name': 'Shawn Victors', 'character': '', 'popularity': 0.0, 'order': 7}, {'id': 2264880, 'name': ""Tim O'Brien"", 'character': '', 'popularity': 0.0, 'order': 8}]"
654259,,"delirium tremens is a short film that tells the story, Kevin, a man recovering from alcoholism as the world crumbles around him.",['en'],"[{'id': 100364, 'name': 'Joe Trabucco', 'character': 'Kevin', 'popularity': 0.0071, 'order': 0}, {'id': 2477626, 'name': 'Sam Dowstra', 'character': 'Stacey', 'popularity': 0.0, 'order': 1}, {'id': 2424206, 'name': 'Chris Fitz', 'character': 'Clerk', 'popularity': 0.0311, 'order': 2}]"
1422877,,"Behind the glitz of Miss Italia, director Patrizia Mirigliani fights to save the iconic pageant, now wavering amid scandals and changing beauty standards.",['it'],"[{'id': 5200177, 'name': 'Patrizia Mirigliani', 'character': 'Sé stessa', 'popularity': 0.0143, 'order': 0}]"
1198262,,"She's been around for so many decades but hasn't aged a day. She's had more than 180 different jobs; she's been president, she's been to the moon, and she's done all the things that women aspire to do. She has a massive closet, and thousands of different outfits. Barbie is way more than just a 12-inches long piece of plastic, she is way more than a toy. The legendary blond bombshell has grown into a phenomenon and a children's sensation. Wildly revolutionary, Barbie broke barriers, shattered glass ceilings, and has inspired countless dreams, wonder and imagination, with her signature color: Pink. The history of the doll is a testament to its enduring appeal and impact. Things have changed for her the same way things changed for women. Whatever we may think about Barbie - love or loathe her - it is impossible to ignore her worldwide impact. Let's step into the beautiful world of Barbie and take a look at her cultural revolution through the decades.",[],[]
1147154,,"Trapped in a mysterious void outside the bounds of time and space, a struggling stand-up comedian must investigate how his body wound up motionless on his bathroom floor and wake himself up before it's too late.",['en'],"[{'id': 60230, 'name': 'Jack De Sena', 'character': 'Jack', 'popularity': 1.1261, 'order': 0}, {'id': 1295447, 'name': 'Chris W. Smith', 'character': 'Chris', 'popularity': 0.2281, 'order': 1}, {'id': 1663195, 'name': 'Kelly Marie Tran', 'character': 'Mia', 'popularity': 1.0051, 'order': 2}, {'id': 3508136, 'name': 'Akilah Hughes', 'character': 'Anna', 'popularity': 0.2771, 'order': 3}, {'id': 25659, 'name': 'James Babson', 'character': 'Bob', 'popularity': 0.9014, 'order': 4}, {'id': 2928401, 'name': 'Sophia Esperanza', 'character': 'Tanya', 'popularity': 0.07, 'order': 5}, {'id': 1055673, 'name': 'Darren Dupree Washington', 'character': 'Mark', 'popularity': 0.6973, 'order': 6}, {'id': 173180, 'name': 'Kristin Carey', 'character': 'Amanda', 'popularity': 0.8989, 'order': 7}, {'id': 2928635, 'name': 'Danielle Dallas Roosa', 'character': 'Julia', 'popularity': 0.0143, 'order': 8}, {'id': 1924821, 'name': 'Michelle Khare', 'character': 'Comedian', 'popularity': 0.373, 'order': 9}, {'id': 3567852, 'name': 'Gio Randazzo', 'character': 'Jack Double / Uber Passenger', 'popularity': 0.1618, 'order': 10}, {'id': 2121336, 'name': 'Sam Vest', 'character': 'Brother', 'popularity': 0.0071, 'order': 11}, {'id': 2127581, 'name': 'Bethany Struble', 'character': 'Fiance', 'popularity': 0.0, 'order': 12}, {'id': 5099394, 'name': 'Lauri Struble', 'character': 'Therapist', 'popularity': 0.0, 'order': 13}, {'id': 2306104, 'name': 'James Tang', 'character': 'New Boyfriend', 'popularity': 0.1531, 'order': 14}, {'id': 1511298, 'name': 'John Alton', 'character': 'EMT #1', 'popularity': 0.2002, 'order': 15}, {'id': 4836541, 'name': 'Ryan Blewett', 'character': 'EMT #2', 'popularity': 0.0637, 'order': 16}, {'id': 2086808, 'name': 'Erika Fermina', 'character': 'Comedian', 'popularity': 0.0, 'order': 17}, {'id': 1951090, 'name': 'Soren McVay', 'character': 'Comedian', 'popularity': 0.0256, 'order': 18}, {'id': 1807962, 'name': 'Ryan Turner', 'character': 'Comedian', 'popularity': 0.378, 'order': 19}, {'id': 995428, 'name': 'Dom Fera', 'character': 'Ride Share Passenger', 'popularity': 0.0693, 'order': 20}, {'id': 3056772, 'name': 'Lina Larson', 'character': 'Ride Share Passenger', 'popularity': 0.0071, 'order': 21}, {'id': 2966156, 'name': 'Shannon Barry', 'character': 'Ride Share Passenger', 'popularity': 0.0071, 'order': 22}, {'id': 5685953, 'name': 'Braulio Li', 'character': 'Ride Share Passenger', 'popularity': 0.0, 'order': 23}, {'id': 1100325, 'name': 'Edgar Struble', 'character': 'Ride Share Passenger', 'popularity': 0.0777, 'order': 24}, {'id': 1468697, 'name': 'Tim Hautekiet', 'character': 'Ride Share Passenger', 'popularity': 0.0634, 'order': 25}, {'id': 1727661, 'name': 'Tatiana Turner', 'character': 'Ride Share Passenger', 'popularity': 0.3622, 'order': 26}, {'id': 4142652, 'name': 'Nik Oldershaw', 'character': 'Ride Share Passenger', 'popularity': 0.0143, 'order': 27}, {'id': 4620882, 'name': 'Cameron Sun', 'character': 'Ride Share Passenger', 'popularity': 0.0143, 'order': 28}]"
1133847,,"Mångata is a reflection of the Moon’s light on a water surface which indicates the way to the Moon. This light also helps to rescue little Alya. She is the only one saved from a refugee boat that sunk in the Mediterranean. Many years later, as an astronaut on a pioneering mission, she will need this light again. Maja Costa takes the refugee subject, usually shown as a drama or bitter tragedy, into new territories. Under the attractive guise of science fiction she may concentrate not on what is going on nowadays but look into the future with hope and optimism challenging prejudice and stereotypes.",[],"[{'id': 4088532, 'name': 'Stefany Fruzzetti', 'character': '', 'popularity': 0.0, 'order': 0}, {'id': 3848312, 'name': 'Ayo Aloba', 'character': '', 'popularity': 0.0071, 'order': 1}, {'id': 4088533, 'name': 'Afnan Ehoran', 'character': '', 'popularity': 0.0, 'order': 2}]"
1109456,,Barry's starting over.,['en'],"[{'id': 2526956, 'name': 'Hugo de Sousa', 'character': 'Barry', 'popularity': 0.0368, 'order': 0}]"
1037763,,"Queen Elizabeth II was the most photographed, the most loved and talked about, spied upon, praised, criticized, popular woman on the planet. All over the globe and in every moment of her long life, that came to an end at the age of 96, people have always wanted to watch her through a peephole, discover new things about her, get to know her better, connect with her and understand her.  Portrait of the Queen offers an original portrayal of the story of The Queen from a totally new perspective: through the most intense, amazing, revealing photographic portraits of her, as shared by the extraordinary photographers who accompanied and often created the image of the British monarchy itself.",['en'],"[{'id': 4391, 'name': 'Charles Dance', 'character': '', 'popularity': 3.7773, 'order': 0}]"
1104078,,"It is the middle of August in an apartment in the Roman suburbs. Tommaso is a teenager and is subjected to the teasing of his older brother Leonardo, who calls him ""Pelorosso"" because of his coppery hair. If he wants his brother to stop teasing him, Tommaso will have to cut his hair.",['it'],"[{'id': 2483729, 'name': 'Lorenzo Piazzoni', 'character': 'Leonardo', 'popularity': 0.0143, 'order': 0}, {'id': 1859494, 'name': 'Aurora Cancian', 'character': 'Nonna', 'popularity': 0.0261, 'order': 1}, {'id': 3977123, 'name': 'Nicolò Sala', 'character': 'Tommaso', 'popularity': 0.0071, 'order': 2}]"
1021522,,"Exploring Michael Jackson's addictions and his final months, TMZ dives into Dr. Conrad Murray's conviction for Michael Jackson's death and the expansive universe of perpetrators who contributed to his substance abuse.",['en'],"[{'id': 82702, 'name': 'Michael Jackson', 'character': 'Self (archive footage)', 'popularity': 3.8868, 'order': 0}]"
1036489,,"The Berrezzella’s sisters are avid lotto players; three times a week they try their luck, fueling it with due superstition and an ancient technique. One day, in Vico Scassacocchi, they are confronted with the scene of a betrayal.",['it'],"[{'id': 2464672, 'name': ""Caterina D'Andrea"", 'character': '', 'popularity': 0.0071, 'order': 0}, {'id': 2651911, 'name': 'Pina Ranauro', 'character': '', 'popularity': 0.0143, 'order': 1}, {'id': 1153723, 'name': 'Luciana Zazzera', 'character': '', 'popularity': 0.0362, 'order': 2}]"
1173476,,"Before his death in 2009, Michael Jackson was the biggest pop star on the planet. But his private life was marred by allegations of child sex abuse. Experts in body language, speech and forensic psychology explore whether he was ""faking it"" on camera.",['en'],"[{'id': 82702, 'name': 'Michael Jackson', 'character': 'Self (archive footage)', 'popularity': 3.8868, 'order': 0}, {'id': 3668395, 'name': 'Kerry Daynes', 'character': 'Self - Forensic Psychologist', 'popularity': 0.0773, 'order': 1}, {'id': 1039339, 'name': 'Martin Bashir', 'character': 'Self', 'popularity': 0.2562, 'order': 2}, {'id': 11510, 'name': 'Macaulay Culkin', 'character': 'Self (Archive Footage)', 'popularity': 2.8934, 'order': 3}]"
670203,,"Dj Steph is a young radio deejay on the rise, who gained a lot of popularity on social media and every evening hosts a radio show with a large following, during which he receives calls from his fans. One evening, a call chills him to the bone: a cold-blooded stranger announces on live radio that he plans to take his own life, making himself explode in the middle of the city.",['it'],"[{'id': 2166, 'name': 'Sergio Castellitto', 'character': 'Ascoltatore', 'popularity': 1.1447, 'order': 0}, {'id': 1051058, 'name': 'Lorenzo Richelmy', 'character': 'Dj Steph', 'popularity': 0.3362, 'order': 1}, {'id': 586953, 'name': 'Anna Foglietta', 'character': 'Rosa Amadei', 'popularity': 0.6806, 'order': 2}, {'id': 1932376, 'name': 'Marina Occhionero', 'character': 'Redattrice', 'popularity': 0.1935, 'order': 3}, {'id': 1343614, 'name': 'Cristina Marino', 'character': 'Assistente', 'popularity': 0.2116, 'order': 4}, {'id': 549020, 'name': 'Guglielmo Favilla', 'character': 'Autore radio', 'popularity': 0.0947, 'order': 5}, {'id': 2830099, 'name': 'Gabriele Greggio', 'character': 'Marco Costanti', 'popularity': 0.0239, 'order': 6}, {'id': 130540, 'name': 'David Coco', 'character': 'Capitano', 'popularity': 0.3565, 'order': 7}, {'id': 119351, 'name': 'Gianluca Gobbi', 'character': 'Regista radiofonico', 'popularity': 0.4893, 'order': 8}, {'id': 1845388, 'name': 'Bianca Friscelli', 'character': 'Hacker', 'popularity': 0.0379, 'order': 9}, {'id': 1601879, 'name': 'Viola Sartoretto', 'character': 'Curatrice', 'popularity': 0.145, 'order': 10}, {'id': 549629, 'name': 'Massimo Triggiani', 'character': 'Artificiere', 'popularity': 0.102, 'order': 11}, {'id': 1376829, 'name': 'Viviana Colais', 'character': 'Moglie di Carlo', 'popularity': 0.0071, 'order': 12}, {'id': 1912636, 'name': 'Alessio Di Domenicantonio', 'character': 'Giulio', 'popularity': 0.0777, 'order': 13}, {'id': 2864072, 'name': 'Cyro Rossi', 'character': 'Enrico', 'popularity': 0.0071, 'order': 14}]"
726452,,"Giacomo, a second-generation Italian-Chinese youngman, travels to Wencheng County to bring his late father’s ashes back to his hometown. There he stays at his grandfather’s house. The old man becomes Giacomo’s guide through the forgotten paths of his native culture, which now looks so distant from the daily life of a European twenty-something.","['zh', 'it']","[{'id': 3189390, 'name': 'Giulio Anan Cai', 'character': 'Giacomo', 'popularity': 0.0, 'order': 0}, {'id': 3189391, 'name': 'Zheng Wuyi', 'character': 'Nonno', 'popularity': 0.0, 'order': 1}]"
793434,,"In 1973, at age 39, Brigitte Bardot decides to stop her acting career at the height of her fame to dedicate herself to Animal welfare and protection. Her rebellious nature finds in this cause a genuine expression of who she really is. This intimate portrait including exclusive interviews provides a unique account of her journey as a movie icon turning into a radical advocate for wildlife protection ahead of her time.",['fr'],"[{'id': 3783, 'name': 'Brigitte Bardot', 'character': 'Self', 'popularity': 1.7486, 'order': 0}, {'id': 3704815, 'name': 'Ghyslaine Calmels Bock', 'character': 'Self', 'popularity': 0.0214, 'order': 1}, {'id': 1537953, 'name': 'Boris Cyrulnik', 'character': 'Self', 'popularity': 0.1055, 'order': 2}, {'id': 1981330, 'name': ""Fabrice d'Almeida"", 'character': 'Self', 'popularity': 0.0416, 'order': 3}, {'id': 1597845, 'name': 'Philippe Grimbert', 'character': 'Self', 'popularity': 0.0379, 'order': 4}, {'id': 3704816, 'name': 'Christophe Marie', 'character': 'Self', 'popularity': 0.0, 'order': 5}, {'id': 3704817, 'name': 'Younous Omarjee', 'character': 'Self', 'popularity': 0.0429, 'order': 6}, {'id': 3704819, 'name': 'Corine Pelluchon', 'character': 'Self', 'popularity': 0.0281, 'order': 7}, {'id': 3704823, 'name': 'Franz Weber', 'character': 'Self', 'popularity': 0.0218, 'order': 8}]"
729115,,"The night's most anticipated appearance came from Beyoncé and Jay-Z, who brought their On the Run II show to Johannesburg while paying tribute to Nelson ""Mandiba"" Mandela.",['en'],"[{'id': 14386, 'name': 'Beyoncé', 'character': 'Self', 'popularity': 0.8331, 'order': 0}, {'id': 84932, 'name': 'JAŸ-Z', 'character': 'Self', 'popularity': 1.2294, 'order': 1}]"
559347,,,['it'],"[{'id': 228566, 'name': 'Andrea Camilleri', 'character': '', 'popularity': 0.2091, 'order': 0}]"
505722,,"""What is the taste of love?"" Could it be sweet, sour, bitter or even salty? A girl embarks on an aromatic journey of love, stimulating her taste buds to the point of climax. With all senses, she explores the various forms love can take on.",[],"[{'id': 2355080, 'name': 'Mirjam Hameter', 'character': '', 'popularity': 0.0, 'order': 0}, {'id': 2355082, 'name': 'Berenice Heichel', 'character': '', 'popularity': 0.0071, 'order': 1}, {'id': 1962284, 'name': 'Georg Rauber', 'character': '', 'popularity': 0.0451, 'order': 2}]"
439998,,"To save his crumbling and rapidly-depopulating rural town, its mayor fakes a gruesome murder to attract media attention. His plan initially succeeds, but soon the situation will spiral out of control.",['it'],"[{'id': 1258076, 'name': 'Maccio Capatonda', 'character': 'Piero Peluria / Filippo Bello / Eugenio Normale', 'popularity': 0.3591, 'order': 0}, {'id': 1420169, 'name': 'Herbert Ballerina', 'character': 'Marino Peluria', 'popularity': 2.279, 'order': 1}, {'id': 128236, 'name': 'Sabrina Ferilli', 'character': 'Donatella Spruzzone', 'popularity': 1.2732, 'order': 2}, {'id': 1507975, 'name': 'Roberta Mattei', 'character': 'Ispettore Sandra Pertinente', 'popularity': 0.3487, 'order': 3}, {'id': 72786, 'name': 'Gigio Morra', 'character': 'Commissario Fiutozzi', 'popularity': 0.3577, 'order': 4}, {'id': 1420171, 'name': 'Enrico Venti', 'character': 'Agente Farina', 'popularity': 0.107, 'order': 5}, {'id': 582900, 'name': 'Fabrizio Biggio', 'character': 'Antonello', 'popularity': 0.3202, 'order': 6}, {'id': 31613, 'name': 'Lorenza Guerrieri', 'character': 'Contessa Ugalda Martirio In Cazzati', 'popularity': 0.2893, 'order': 7}, {'id': 128220, 'name': 'Antonia Truppo', 'character': 'Fabiola Normale', 'popularity': 0.5058, 'order': 8}, {'id': 120646, 'name': 'Nino Frassica', 'character': 'Aldo', 'popularity': 0.6996, 'order': 9}, {'id': 78697, 'name': 'Antonino Bruschetta', 'character': 'Agente Viaggi', 'popularity': 0.5748, 'order': 10}, {'id': 1494266, 'name': 'Rupert Sciamenna', 'character': 'San Ceppato', 'popularity': 0.0748, 'order': 11}, {'id': 1721246, 'name': 'Pippo Lorusso', 'character': 'Salvo Errori', 'popularity': 0.0453, 'order': 12}, {'id': 1385126, 'name': 'Christian Iansante', 'character': 'Dottor Squartati', 'popularity': 0.0604, 'order': 13}, {'id': 3745124, 'name': 'Marco Papa', 'character': 'Regista TV', 'popularity': 0.0, 'order': 14}, {'id': 1816066, 'name': 'Gabriella Franchini', 'character': 'Madre Politico', 'popularity': 0.1409, 'order': 15}, {'id': 2707644, 'name': 'Gabriella Anna Rapposelli', 'character': 'Congetta', 'popularity': 0.0071, 'order': 16}, {'id': 135157, 'name': 'Luca Confortini', 'character': 'Congetto', 'popularity': 0.0596, 'order': 17}, {'id': 1423306, 'name': 'Yoon C. Joyce', 'character': 'Cinese Milanese', 'popularity': 0.1621, 'order': 18}, {'id': 2921386, 'name': 'Lucia Di Franco', 'character': 'Cameriera Pub', 'popularity': 0.1249, 'order': 19}]"
